gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,n_counterparties,first_date,last_date,active_days,pass_through,truncated_by_depth,real_sink,no_edges,pagerank,betweenness,component,component_size,in_cycle,same_day_bursts,avg_in_tx,avg_out_tx,seed_money_in,seed_share,cluster_id,n_seed_upstream,fast_out_share,sync_in_events,max_payer_share,no_data,nearest_role,role_rule
100000008710791100,2,false,3,23,181510.0,5521511.0,3,25,26,2026-07-16,2026-07-31,10,30.4199,false,false,false,0.00033426,0.00031461,0,1877,false,0,60503.33,220860.44,6961.2,0.0013,7,5,0.7007,0,0.6336,false,distributor,distributor
100000008192264100,3,false,1,1,162810.0,187910.0,1,2,2,2026-07-02,2026-07-20,2,1.1542,false,false,false,0.00029085,1.922e-05,0,1877,false,0,162810.0,93955.0,194.62,0.001,4,3,0.875,0,1.0,false,transit,transit
100000001463701100,1,false,2,0,621000.0,0.0,2,0,2,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00057221,0.0,0,1877,false,0,310500.0,0.0,248027.64,0.3994,9,5,0.0,0,0.6006,false,terminal,terminal
100000005527892100,1,false,3,8,220001.0,552419.0,3,8,11,2026-07-01,2026-07-31,8,2.511,false,false,false,0.00031243,0.00049557,0,1877,false,0,73333.67,69052.38,70294.67,0.1272,17,4,0.6233,0,0.5455,false,transit,peripheral
100000002957306100,1,false,2,0,398490.0,0.0,2,0,2,2026-07-19,2026-07-24,2,0.0,false,true,false,0.00035519,0.0,0,1877,false,0,199245.0,0.0,398490.0,1.0,9,8,0.0,0,0.5257,false,terminal,terminal
100000001527186100,1,false,1,0,678000.0,0.0,2,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00042133,0.0,0,1877,false,1,339000.0,0.0,678000.0,1.0,2,4,0.0,0,1.0,false,terminal,terminal
100000004759121100,1,false,6,2,710000.0,312000.0,10,6,7,2026-07-01,2026-07-30,14,0.4394,false,false,false,0.00141518,7.708e-05,0,1877,true,0,71000.0,52000.0,68622.41,0.0967,0,3,0.5192,0,0.3099,false,transit,peripheral
100000006755850100,2,false,1,0,443475.8,0.0,3,0,1,2026-07-21,2026-07-22,2,0.0,false,true,false,0.00064921,0.0,0,1877,false,1,147825.27,0.0,165233.38,0.3726,4,9,0.0,0,1.0,false,terminal,terminal
100000002565277100,1,false,1,0,483319.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,false,true,false,0.00038235,0.0,0,1877,false,0,483319.0,0.0,483319.0,1.0,2,4,0.0,0,1.0,false,terminal,terminal
100000002480800100,1,false,2,0,569251.0,0.0,2,0,2,2026-07-21,2026-07-21,1,0.0,false,true,false,0.00064108,0.0,0,1877,false,0,284625.5,0.0,231680.92,0.407,2,4,0.0,0,0.596,false,terminal,terminal
100000006424479100,2,false,1,2,500000.0,220000.0,2,3,3,2026-07-05,2026-07-28,3,0.44,false,false,false,0.00094382,7.312e-05,0,1877,false,1,250000.0,73333.33,146659.96,0.2933,13,5,0.0,0,1.0,false,terminal,peripheral
100000001884825100,3,false,3,0,495000.0,0.0,3,0,3,2026-07-17,2026-07-26,2,0.0,false,true,false,0.0003401,0.0,0,1877,false,0,165000.0,0.0,394.4,0.0008,7,3,0.0,0,0.5051,false,consolidator,consolidator
100000001689968100,3,false,3,0,344333.75,0.0,3,0,3,2026-07-03,2026-07-20,3,0.0,false,true,false,0.00033914,0.0,0,1877,false,0,114777.92,0.0,635.3,0.0018,4,3,0.0,0,0.5482,false,consolidator,consolidator
100000002433697100,3,false,1,1,130000.0,110000.0,1,1,2,2026-07-03,2026-07-03,1,0.8462,false,false,false,0.00028978,1.922e-05,0,1877,false,0,130000.0,110000.0,155.4,0.0012,4,3,1.0,0,1.0,false,transit,transit
100000008547948100,2,false,6,26,212665.0,5185600.0,7,31,30,2026-07-16,2026-07-31,13,24.3839,false,false,false,0.0004277,0.00113221,0,1877,true,3,30380.71,167277.42,5829.97,0.0011,7,3,0.2163,1,0.2868,false,distributor,distributor
100000002736316100,3,false,3,0,266921.0,0.0,3,0,3,2026-07-04,2026-07-17,2,0.0,false,true,false,0.00038382,0.0,0,1877,false,0,88973.67,0.0,783.88,0.0029,0,3,0.0,0,0.7107,false,consolidator,consolidator
100000002883402100,3,false,3,0,300000.0,0.0,3,0,3,2026-07-16,2026-07-30,3,0.0,false,true,false,0.00030066,0.0,0,1877,false,0,100000.0,0.0,235.05,0.0008,7,4,0.0,0,0.5,false,consolidator,consolidator
100000002188829100,1,false,1,0,400000.0,0.0,1,0,1,2026-07-26,2026-07-26,1,0.0,false,true,false,0.00036566,0.0,0,1877,false,0,400000.0,0.0,400000.0,1.0,2,4,0.0,0,1.0,false,terminal,terminal
100000002618492100,1,false,2,0,296500.0,0.0,2,0,2,2026-07-14,2026-07-21,2,0.0,false,true,false,0.00036903,0.0,0,1877,false,0,148250.0,0.0,180762.77,0.6097,9,6,0.0,0,0.6003,false,terminal,terminal
100000003946524100,1,false,2,2,133757.0,144750.0,2,2,3,2026-07-02,2026-07-25,4,1.0822,false,false,false,0.00032606,0.00011948,0,1877,true,0,66878.5,72375.0,114985.8,0.7944,2,4,0.0,0,0.8505,false,transit,peripheral
100000003014659100,1,false,1,0,280000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00032804,0.0,0,1877,false,0,280000.0,0.0,280000.0,1.0,9,5,0.0,0,1.0,false,terminal,terminal
100000003131693100,1,false,1,0,353277.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00035631,0.0,0,1877,false,0,353277.0,0.0,353277.0,1.0,2,4,0.0,0,1.0,false,terminal,terminal
100000008489922100,3,false,3,36,262010.0,3789900.0,5,41,38,2026-07-13,2026-07-31,15,14.4647,false,false,false,0.0005859,0.00087219,0,1877,true,2,52402.0,92436.59,2510.31,0.0007,7,3,0.2691,0,0.4694,false,distributor,distributor
100000002921047100,1,false,2,1,338000.0,163000.02,2,1,3,2026-07-10,2026-07-27,2,0.4822,false,false,false,0.00031705,2.16e-05,0,1877,false,0,169000.0,163000.02,175107.97,0.5181,6,3,1.0,0,0.5178,false,transit,peripheral
100000005432267100,1,false,2,0,350001.0,0.0,2,0,2,2026-07-22,2026-07-22,1,0.0,false,true,false,0.00034233,0.0,0,1877,false,0,175000.5,0.0,250004.28,0.7143,2,4,0.0,0,0.7143,false,terminal,terminal
100000004226848100,1,false,1,0,301866.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,false,true,false,0.00034601,0.0,0,1877,false,0,301866.0,0.0,301866.0,1.0,2,4,0.0,0,1.0,false,terminal,terminal
100000003366154100,1,false,1,3,125000.0,289170.0,1,3,4,2026-07-18,2026-07-18,1,2.3134,false,false,false,0.0003106,6.147e-05,0,1877,false,0,125000.0,96390.0,125000.0,0.4323,2,4,1.0,0,1.0,false,transit,peripheral
100000007442518100,1,false,5,9,510000.0,4419999.0,8,12,14,2026-07-02,2026-07-22,13,8.6667,false,false,false,0.00064877,0.00025224,0,1877,true,2,63750.0,368333.25,7293.08,0.0017,30,4,0.8993,0,0.3824,false,transit,peripheral
100000007617808100,2,false,1,0,450000.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,false,true,false,0.0003601,0.0,0,1877,false,0,450000.0,0.0,96772.7,0.2151,5,4,0.0,0,1.0,false,terminal,terminal
100000002596035100,1,false,1,0,231570.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00032069,0.0,0,1877,false,0,231570.0,0.0,231570.0,1.0,9,5,0.0,0,1.0,false,terminal,terminal
100000005339662100,1,false,4,4,202939.0,295160.0,9,15,6,2026-07-16,2026-07-31,12,1.4544,false,false,false,0.00165674,0.00013962,0,1877,true,4,22548.78,19677.33,56496.94,0.1914,15,3,0.7669,0,0.6694,false,transit,peripheral
100000000596954100,2,false,1,2,120000.0,48100.0,1,2,3,2026-07-16,2026-07-18,2,0.4008,false,false,false,0.00051561,4.835e-05,0,1877,false,0,120000.0,24050.0,95325.01,0.7944,2,4,1.0,0,1.0,false,transit,peripheral
100000004105288100,1,false,2,0,215000.0,0.0,2,0,2,2026-07-18,2026-07-19,2,0.0,false,true,false,0.00046304,0.0,0,1877,false,0,107500.0,0.0,107131.62,0.4983,2,8,0.0,0,0.8837,false,terminal,terminal
100000002836736100,1,false,2,0,509000.0,0.0,2,0,2,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00045179,0.0,0,1877,false,0,254500.0,0.0,325017.78,0.6385,6,3,0.0,0,0.6208,false,terminal,terminal
100000003031003100,3,false,3,0,280090.0,0.0,3,0,3,2026-07-20,2026-07-31,2,0.0,false,true,false,0.0003115,0.0,0,1877,false,0,93363.33,0.0,137.23,0.0005,12,4,0.0,0,0.6605,false,consolidator,consolidator
100000003254723100,2,false,1,0,269850.0,0.0,6,0,1,2026-07-05,2026-07-27,6,0.0,false,true,false,0.00053004,0.0,0,1877,false,0,44975.0,0.0,133802.18,0.4958,2,4,0.0,0,1.0,false,terminal,terminal
100000002670860100,1,false,2,0,450000.0,0.0,2,0,2,2026-07-04,2026-07-21,2,0.0,false,true,false,0.00030895,0.0,0,1877,false,0,225000.0,0.0,200080.19,0.4446,12,3,0.0,0,0.5556,false,terminal,terminal
100000004330371100,1,false,2,2,264171.0,90681.0,12,6,2,2026-07-08,2026-07-30,8,0.3433,false,false,false,0.00125427,0.00033467,0,1877,true,4,22014.25,15113.5,132683.23,0.5023,5,2,0.6495,0,0.6341,false,transit,peripheral
100000002741024100,2,false,5,6,817980.85,434989.0,9,7,8,2026-07-01,2026-07-31,12,0.5318,false,false,false,0.00285519,0.00011869,0,1877,true,1,90886.76,62141.29,17504.37,0.0214,0,3,0.0648,0,0.9355,false,coordinator,peripheral
100000002224132100,2,false,5,4,3951020.0,12115000.0,10,25,6,2026-07-02,2026-07-29,15,3.0663,false,false,false,0.00599573,6.24e-06,0,1877,true,4,395102.0,484600.0,181058.73,0.0149,23,2,0.7268,0,0.7342,false,transit,peripheral
100000008731444100,2,false,3,9,439000.0,879767.8,5,9,12,2026-07-20,2026-07-31,8,2.004,false,false,false,0.00035336,0.00012412,0,1877,false,0,87800.0,97751.98,12935.26,0.0147,0,3,0.6956,0,0.672,false,transit,peripheral
100000008566737100,1,false,2,0,230000.0,0.0,2,0,2,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00034946,0.0,0,1877,false,0,115000.0,0.0,105852.58,0.4602,0,4,0.0,0,0.5478,false,terminal,terminal
100000007629096100,2,false,4,1,1075170.0,765205.0,5,5,4,2026-07-02,2026-07-31,7,0.7117,false,false,false,0.00247241,1.526e-05,0,1877,true,1,215034.0,153041.0,23851.44,0.0222,0,3,0.9346,0,0.465,false,transit,peripheral
100000008258083100,2,false,2,2,3149500.0,2045650.0,13,6,3,2026-07-02,2026-07-31,12,0.6495,false,false,false,0.00105004,7.767e-05,0,1877,true,4,242269.23,340941.67,5196.73,0.0017,30,3,0.7647,0,0.9525,false,transit,peripheral
100000006844768100,2,false,1,2,282000.0,188000.0,5,5,2,2026-07-01,2026-07-30,9,0.6667,false,false,false,0.00137078,3.884e-05,0,1877,true,0,56400.0,37600.0,27255.66,0.0967,0,3,0.867,0,1.0,false,transit,peripheral
100000005612411100,1,false,3,8,115500.0,506997.0,4,8,11,2026-07-03,2026-07-29,7,4.3896,false,false,false,0.00032721,0.00015535,0,1877,false,0,28875.0,63374.62,68843.65,0.1358,2,3,0.5144,0,0.5628,false,transit,peripheral
100000003831324100,1,false,2,0,300000.0,0.0,2,0,2,2026-07-16,2026-07-23,2,0.0,false,true,false,0.00031519,0.0,0,1877,false,0,150000.0,0.0,200014.71,0.6667,6,3,0.0,0,0.6667,false,terminal,terminal
100000002267998100,2,false,2,3,420000.0,1115000.0,4,12,3,2026-07-02,2026-07-28,12,2.6548,false,false,false,0.00158483,5.885e-05,0,1877,true,2,105000.0,92916.67,54048.57,0.0485,22,2,0.7354,0,0.5238,false,transit,peripheral
100000002941114100,1,false,2,1,128510.0,15000.0,15,1,2,2026-07-01,2026-07-30,12,0.1167,false,false,false,0.00181463,2.061e-05,0,1877,true,3,8567.33,15000.0,28303.67,0.2202,9,5,1.0,0,0.8055,false,transit,peripheral
100000007544358100,1,false,2,1,322500.0,350000.0,2,3,3,2026-07-04,2026-07-21,4,1.0853,false,false,false,0.00034057,1.962e-05,0,1877,false,0,161250.0,116666.67,300361.62,0.8582,5,2,0.2857,0,0.9302,false,transit,peripheral
100000007939160100,1,false,1,2,795000.0,14300.0,2,2,2,2026-07-09,2026-07-24,3,0.018,false,false,false,0.00066535,4e-07,5,6,true,0,397500.0,7150.0,795000.0,1.0,43,1,0.0,0,1.0,false,terminal,terminal
100000001411870100,1,false,2,0,900000.0,0.0,4,0,2,2026-07-16,2026-07-23,2,0.0,false,true,false,0.00047804,0.0,0,1877,false,1,225000.0,0.0,783555.56,0.8706,6,2,0.0,0,0.7778,false,terminal,terminal
100000001567366100,1,false,1,0,824070.0,0.0,4,0,1,2026-07-10,2026-07-21,4,0.0,false,true,false,0.00037417,0.0,0,1877,false,0,206017.5,0.0,824070.0,1.0,5,2,0.0,0,1.0,false,terminal,terminal
100000006069103100,1,false,3,3,228818.0,270000.0,3,4,5,2026-07-03,2026-07-08,5,1.18,false,false,false,0.00115163,5.806e-05,0,1877,true,0,76272.67,67500.0,127769.86,0.4732,54,2,0.1667,0,0.8304,false,transit,peripheral
100000008743913100,2,false,3,13,149300.0,1850600.0,3,13,16,2026-07-22,2026-07-31,6,12.3952,false,false,false,0.00033211,0.00030607,0,1877,false,0,49766.67,142353.85,9752.6,0.0053,17,6,0.448,0,0.5111,false,coordinator,peripheral
100000008733194100,2,false,4,8,251424.0,159695.0,4,8,11,2026-07-19,2026-07-28,6,0.6352,false,false,false,0.00047073,0.00020045,0,1877,true,0,62856.0,19961.88,2009.2,0.008,13,4,0.7115,0,0.4826,false,transit,peripheral
100000007281639100,1,false,2,0,216770.0,0.0,4,0,2,2026-07-06,2026-07-31,4,0.0,false,true,false,0.00032357,0.0,0,1877,false,0,54192.5,0.0,148934.05,0.6871,5,3,0.0,0,0.6781,false,terminal,terminal
100000005242320100,2,false,2,21,365700.0,8936295.0,2,29,23,2026-07-01,2026-07-21,16,24.4361,false,false,false,0.00050012,2.972e-05,0,1877,false,3,182850.0,308148.1,2866.27,0.0003,12,2,0.1927,0,0.5078,false,distributor,distributor
100000005578559100,2,false,2,21,131000.0,893163.67,2,23,23,2026-07-01,2026-07-13,12,6.818,false,false,false,0.00039102,0.00096675,0,1877,true,0,65500.0,38833.2,6891.76,0.0077,8,2,0.455,0,0.6107,false,distributor,distributor
100000008512827100,2,false,3,10,107949.0,1944500.0,3,10,13,2026-07-18,2026-07-31,8,18.0131,false,false,false,0.00033526,0.00013727,0,1877,false,0,35983.0,194450.0,6949.01,0.0036,12,5,0.7987,0,0.505,false,transit,peripheral
100000000810551100,1,false,1,1,100000.0,7100.0,1,1,2,2026-07-20,2026-07-22,2,0.071,false,false,false,0.00030559,7.77e-05,0,1877,false,0,100000.0,7100.0,100000.0,1.0,2,4,0.0,0,1.0,false,terminal,peripheral
100000003923946100,1,false,1,4,282000.0,675000.0,3,4,4,2026-07-14,2026-07-17,3,2.3936,false,false,false,0.00038942,1.98e-06,0,1877,true,0,94000.0,168750.0,282000.0,0.4178,6,2,1.0,0,1.0,false,transit,peripheral
100000007242833100,2,false,1,1,107500.0,45000.0,3,2,2,2026-07-11,2026-07-12,2,0.4186,false,false,false,0.0005138,1.981e-05,0,1877,false,2,35833.33,22500.0,71582.3,0.6659,11,3,1.0,0,1.0,false,transit,peripheral
100000003004487100,1,false,4,2,183702.8,265015.0,9,3,5,2026-07-01,2026-07-28,9,1.4426,false,false,false,0.00035087,0.0001928,0,1877,true,2,20411.42,88338.33,48512.52,0.1831,31,2,0.9245,0,0.626,false,transit,peripheral
100000003718221100,2,false,2,4,350000.0,423500.0,6,8,4,2026-07-01,2026-07-26,11,1.21,false,false,false,0.00104347,3.923e-05,0,1877,true,0,58333.33,52937.5,32307.79,0.0763,22,2,0.8028,0,0.6571,false,transit,peripheral
100000002748532100,2,false,3,2,355575.0,646685.0,3,7,5,2026-07-07,2026-07-31,7,1.8187,false,false,false,0.00033911,3.111e-05,0,1877,false,2,118525.0,92383.57,15667.91,0.0242,17,4,0.0,0,0.491,false,consolidator,peripheral
100000005124479100,1,false,2,2,137753.0,22000.0,2,2,4,2026-07-06,2026-07-20,4,0.1597,false,false,false,0.00030323,4.756e-05,0,1877,false,0,68876.5,11000.0,49237.39,0.3574,0,4,0.0,0,0.6457,false,terminal,peripheral
100000004544958100,2,false,1,2,168000.0,23200.0,3,2,2,2026-07-08,2026-07-15,4,0.1381,false,false,false,0.00121461,2.081e-05,0,1877,true,1,56000.0,11600.0,50400.0,0.3,9,4,0.2241,0,1.0,false,terminal,peripheral
100000003809101100,1,false,2,2,166050.0,55200.0,3,4,3,2026-07-07,2026-07-26,5,0.3324,false,false,false,0.00036195,0.00013334,0,1877,true,1,55350.0,13800.0,147738.4,0.8897,9,5,0.1848,0,0.8796,false,transit,peripheral
100000001929088100,1,false,2,0,396010.0,0.0,2,0,2,2026-07-17,2026-07-31,2,0.0,false,true,false,0.00031759,0.0,0,1877,false,0,198005.0,0.0,396010.0,1.0,6,2,0.0,0,0.5303,false,terminal,terminal
100000004486525100,2,false,8,2,360924.0,271045.0,21,3,10,2026-07-01,2026-07-06,5,0.751,false,false,false,0.0008058,4.76e-06,0,1877,false,5,17186.86,90348.33,13366.16,0.037,0,3,1.0,4,0.5404,false,transit,peripheral
100000005539910100,2,false,1,2,102000.0,22000.0,1,2,3,2026-07-16,2026-07-20,2,0.2157,false,false,false,0.00049873,4.795e-05,0,1877,false,0,102000.0,11000.0,58524.59,0.5738,2,4,0.0,0,1.0,false,terminal,peripheral
100000008512552100,2,false,4,6,394360.0,1302275.0,9,11,9,2026-07-02,2026-07-19,11,3.3022,false,false,false,0.00042588,0.00043073,0,1877,true,2,43817.78,118388.64,9937.73,0.0076,16,2,1.0,0,0.624,false,transit,peripheral
100000001236706100,3,false,3,2,142700.0,36000.0,3,2,5,2026-07-02,2026-07-21,4,0.2523,false,false,false,0.00076629,3.923e-05,0,1877,false,0,47566.67,18000.0,23827.67,0.167,13,5,0.0,0,0.5606,false,consolidator,peripheral
100000008637537100,0,true,3,3,619890.0,2351495.0,22,30,4,2026-07-01,2026-07-17,15,3.7934,false,false,false,0.00082873,7.754e-05,0,1877,true,11,28176.82,78383.17,614599.88,1.0,10,4,1.0,0,0.6161,false,coordinator,peripheral
100000008730846100,2,false,7,3,155042.0,363370.0,11,4,10,2026-07-19,2026-07-22,4,2.3437,false,false,false,0.00053606,0.00014091,0,1877,false,2,14094.73,90842.5,1832.16,0.005,9,4,1.0,3,0.3909,false,transit,peripheral
100000007594394100,2,false,6,1,395385.0,3376312.0,6,40,6,2026-07-11,2026-07-31,19,8.5393,false,false,false,0.00040559,3.62e-05,0,1877,true,12,65897.5,84407.8,7105.54,0.0021,18,4,0.4527,0,0.3288,false,consolidator,peripheral
100000004664905100,1,false,2,0,329020.0,0.0,4,0,2,2026-07-10,2026-07-21,4,0.0,false,true,false,0.00041184,0.0,0,1877,false,0,82255.0,0.0,237705.78,0.7225,5,2,0.0,0,0.7131,false,terminal,terminal
100000002849158100,3,false,3,1,723000.0,1313000.0,3,3,4,2026-07-25,2026-07-31,3,1.816,false,false,false,0.00033625,2.279e-05,0,1877,false,0,241000.0,437666.67,1093.18,0.0008,7,3,0.5506,1,0.5325,false,transit,peripheral
100000005782781100,2,false,6,10,171888.0,1263597.0,10,10,16,2026-07-04,2026-07-15,9,7.3513,false,false,false,0.00048751,0.00056832,0,1877,true,1,17188.8,126359.7,3293.84,0.0026,6,3,1.0,1,0.2658,false,transit,peripheral
100000002628576100,3,false,2,2,727882.0,539000.0,3,2,4,2026-07-25,2026-07-31,2,0.7405,false,false,false,0.00031139,3.844e-05,0,1877,false,1,242627.33,269500.0,837.53,0.0012,4,3,1.0,0,0.8718,false,transit,peripheral
100000003042994100,1,false,1,0,286086.0,0.0,3,0,1,2026-07-03,2026-07-23,3,0.0,false,true,false,0.00031633,0.0,0,1877,false,0,95362.0,0.0,286086.0,1.0,5,2,0.0,0,1.0,false,terminal,terminal
100000004559194100,1,false,1,0,282145.0,0.0,6,0,1,2026-07-09,2026-07-14,5,0.0,false,true,false,0.0003159,0.0,0,1877,false,1,47024.17,0.0,282145.0,1.0,5,2,0.0,0,1.0,false,terminal,terminal
100000001746925100,1,false,1,1,65250.0,5000.0,1,1,2,2026-07-03,2026-07-17,2,0.0766,false,false,false,0.00029863,0.00011889,0,1877,false,0,65250.0,5000.0,65250.0,1.0,2,4,0.0,0,1.0,false,terminal,peripheral
100000006564102100,2,false,1,0,233235.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.0004281,0.0,0,1877,false,0,233235.0,0.0,34746.75,0.149,2,3,0.0,0,1.0,false,terminal,terminal
100000008438656100,1,false,2,1,80000.0,5000.0,2,1,3,2026-07-03,2026-07-17,2,0.0625,false,false,false,0.00029739,2.378e-05,0,1877,false,0,40000.0,5000.0,55029.88,0.6879,2,5,1.0,0,0.6875,false,terminal,peripheral
100000008213966100,2,false,3,1,187004.0,436900.0,7,8,3,2026-07-03,2026-07-30,7,2.3363,false,false,false,0.00193355,4.32e-05,0,1877,true,2,26714.86,54612.5,34736.02,0.0795,28,2,0.8499,0,0.7754,false,transit,peripheral
100000005610717100,3,false,4,1,484500.0,265200.0,6,7,5,2026-07-04,2026-07-27,8,0.5474,false,false,false,0.00034454,1.922e-05,0,1877,false,1,80750.0,37885.71,2753.14,0.0057,0,3,0.8379,0,0.3843,false,transit,peripheral
100000001616816100,0,true,5,3,176195.0,181326.0,12,10,6,2026-07-01,2026-07-22,12,1.0291,false,false,false,0.00243466,0.0001047,0,1877,true,5,14682.92,18132.6,57745.81,1.0,6,7,0.6939,0,0.3927,false,transit,peripheral
100000003589877100,1,false,2,6,176000.0,416129.0,2,6,8,2026-07-11,2026-07-16,4,2.3644,false,false,false,0.00030698,9.546e-05,0,1877,false,0,88000.0,69354.83,26001.27,0.0625,10,2,0.8798,0,0.8523,false,transit,peripheral
100000004662806100,1,false,2,2,106585.0,59900.0,2,3,4,2026-07-05,2026-07-14,4,0.562,false,false,false,0.00030545,3.884e-05,0,1877,false,1,53292.5,19966.67,97587.05,0.9156,11,2,1.0,0,0.9155,false,transit,peripheral
100000000201868100,2,false,1,1,190000.0,190000.0,1,1,1,2026-07-03,2026-07-04,2,1.0,false,false,false,0.00097464,0.0,0,1877,true,0,190000.0,190000.0,89912.12,0.4732,54,1,1.0,0,1.0,false,transit,transit
100000004692798100,1,false,2,1,240305.0,15000.0,4,2,2,2026-07-14,2026-07-24,4,0.0624,false,false,false,0.00191065,2e-07,0,1877,true,1,60076.25,7500.0,202974.83,0.8447,11,1,1.0,0,0.7919,false,terminal,terminal
100000004790991100,1,false,1,0,239413.0,0.0,4,0,1,2026-07-04,2026-07-15,4,0.0,false,true,false,0.00031131,0.0,0,1877,false,0,59853.25,0.0,239413.0,1.0,5,2,0.0,0,1.0,false,terminal,terminal
100000002738256100,2,false,1,1,150200.0,175000.0,1,1,1,2026-07-08,2026-07-09,2,1.1651,false,false,false,0.00050731,0.0,8,5,true,0,150200.0,175000.0,146778.84,0.8387,52,1,1.0,0,1.0,false,transit,transit
100000003057225100,1,false,1,0,236000.0,0.0,1,0,1,2026-07-17,2026-07-17,1,0.0,false,true,false,0.00031094,0.0,0,1877,false,0,236000.0,0.0,236000.0,1.0,5,2,0.0,0,1.0,false,terminal,terminal
100000002991079100,1,false,2,1,148900.0,11000.0,3,1,3,2026-07-06,2026-07-23,2,0.0739,false,false,false,0.00039517,1.981e-05,0,1877,false,1,49633.33,11000.0,54877.31,0.3686,5,2,1.0,0,0.6528,false,transit,peripheral
100000008555918100,1,false,1,2,139211.0,43300.0,1,2,3,2026-07-06,2026-07-19,3,0.311,false,false,false,0.00031344,4.756e-05,0,1877,false,0,139211.0,21650.0,139211.0,1.0,2,4,0.0,0,1.0,false,transit,peripheral
100000005844459100,1,false,2,0,243400.0,0.0,2,0,2,2026-07-09,2026-07-30,2,0.0,false,true,false,0.00033808,0.0,0,1877,false,0,121700.0,0.0,151132.98,0.6209,0,2,0.0,0,0.6163,false,terminal,terminal
100000001222263100,3,false,1,1,745570.0,420000.0,1,5,2,2026-07-19,2026-07-31,5,0.5633,false,false,false,0.00030973,1.922e-05,0,1877,false,0,745570.0,84000.0,891.23,0.0012,4,3,0.7143,0,1.0,false,transit,peripheral
100000002217161100,2,false,2,7,404750.0,995132.0,15,19,8,2026-07-02,2026-07-31,21,2.4586,false,false,false,0.00089157,0.00015515,0,1877,true,5,26983.33,52375.37,3190.62,0.0032,35,2,0.9498,0,0.8693,false,transit,peripheral
