src,dst,sum_kzt,n_tx,depth,src_depth,dst_depth,min_tx,max_tx,first_date,last_date,active_days,mutual,back_edge
100000000580561100,100000005183943100,680900.0,9,1,0,1,5000.0,500000.0,2026-07-01,2026-07-29,9,false,false
100000002527114100,100000000968253100,15000.0,1,1,0,1,15000.0,15000.0,2026-07-20,2026-07-20,1,false,false
100000000343175100,100000002941114100,25000.0,1,1,0,1,25000.0,25000.0,2026-07-19,2026-07-19,1,false,false
100000007747786100,100000002794197100,30100.0,1,1,0,1,30100.0,30100.0,2026-07-18,2026-07-18,1,false,false
100000003016635100,100000004588479100,177633.0,2,1,0,1,33540.0,144093.0,2026-07-07,2026-07-13,2,false,false
100000003016635100,100000001530983100,333890.0,1,1,0,1,333890.0,333890.0,2026-07-10,2026-07-10,1,false,false
100000002527114100,100000003942602100,30000.0,1,1,0,1,30000.0,30000.0,2026-07-09,2026-07-09,1,true,false
100000007982728100,100000001411870100,700000.0,3,1,0,1,100000.0,420000.0,2026-07-23,2026-07-23,1,false,false
100000003684369100,100000001362940100,81000.0,1,1,0,1,81000.0,81000.0,2026-07-19,2026-07-19,1,false,false
100000003016635100,100000003701161100,208103.0,1,1,0,1,208103.0,208103.0,2026-07-10,2026-07-10,1,false,false
100000002527114100,100000008670667100,15534.0,1,1,0,1,15534.0,15534.0,2026-07-03,2026-07-03,1,false,false
100000008659445100,100000008751429100,271700.0,3,1,0,1,75000.0,100000.0,2026-07-23,2026-07-27,3,false,false
100000002527114100,100000008737958100,31373.0,1,1,0,1,31373.0,31373.0,2026-07-20,2026-07-20,1,false,false
100000006866783100,100000000555721100,95000.0,2,1,0,1,10000.0,85000.0,2026-07-04,2026-07-16,2,false,false
100000003016635100,100000002600345100,47400.0,1,1,0,1,47400.0,47400.0,2026-07-08,2026-07-08,1,false,false
100000004714705100,100000008738325100,36550.0,1,1,0,0,36550.0,36550.0,2026-07-23,2026-07-23,1,false,true
100000000343175100,100000002596035100,231570.0,1,1,0,1,231570.0,231570.0,2026-07-16,2026-07-16,1,false,false
100000006866783100,100000008137435100,43906.0,1,1,0,1,43906.0,43906.0,2026-07-05,2026-07-05,1,false,false
100000008571433100,100000004135268100,1064000.0,2,1,0,1,200000.0,864000.0,2026-07-10,2026-07-11,2,true,false
100000003684369100,100000003284932100,69925.0,1,1,0,1,69925.0,69925.0,2026-07-18,2026-07-18,1,false,false
100000006866783100,100000003004487100,47967.0,1,1,0,1,47967.0,47967.0,2026-07-02,2026-07-02,1,false,false
100000005417257100,100000005394708100,26000.0,1,1,0,1,26000.0,26000.0,2026-07-11,2026-07-11,1,false,false
100000006866783100,100000001524952100,103807.0,1,1,0,1,103807.0,103807.0,2026-07-05,2026-07-05,1,false,false
100000006866783100,100000003449074100,10000.0,1,1,0,1,10000.0,10000.0,2026-07-02,2026-07-02,1,false,false
100000007747786100,100000003044518100,34423.0,1,1,0,1,34423.0,34423.0,2026-07-20,2026-07-20,1,false,false
100000002527114100,100000004491881100,17144.0,1,1,0,1,17144.0,17144.0,2026-07-16,2026-07-16,1,false,false
100000003016635100,100000004186824100,437350.0,6,1,0,1,9400.0,179070.0,2026-07-09,2026-07-20,5,false,false
100000002527114100,100000008716439100,12267.0,1,1,0,1,12267.0,12267.0,2026-07-15,2026-07-15,1,false,false
100000002527114100,100000008746673100,53048.0,1,1,0,1,53048.0,53048.0,2026-07-22,2026-07-22,1,false,false
100000008680731100,100000002881669100,18600.0,1,1,0,1,18600.0,18600.0,2026-07-13,2026-07-13,1,false,false
100000008680731100,100000008304115100,51000.0,1,1,0,1,51000.0,51000.0,2026-07-12,2026-07-12,1,false,false
100000005519347100,100000004019124100,99000.0,1,1,0,0,99000.0,99000.0,2026-07-15,2026-07-15,1,false,true
100000002527114100,100000008745643100,20313.0,1,1,0,1,20313.0,20313.0,2026-07-22,2026-07-22,1,false,false
100000008680731100,100000008002020100,73860.0,1,1,0,1,73860.0,73860.0,2026-07-14,2026-07-14,1,false,false
100000006866783100,100000004403675100,47187.0,1,1,0,1,47187.0,47187.0,2026-07-05,2026-07-05,1,false,false
100000003016635100,100000003886323100,7793.0,1,1,0,1,7793.0,7793.0,2026-07-22,2026-07-22,1,false,false
100000002527114100,100000008753193100,35225.0,1,1,0,1,35225.0,35225.0,2026-07-24,2026-07-24,1,false,false
100000008680731100,100000008586731100,12000.0,1,1,0,1,12000.0,12000.0,2026-07-16,2026-07-16,1,false,false
100000008637537100,100000005940652100,8395.0,1,1,0,1,8395.0,8395.0,2026-07-16,2026-07-16,1,false,false
100000003684369100,100000000941942100,130000.0,1,1,0,1,130000.0,130000.0,2026-07-17,2026-07-17,1,false,false
100000002527114100,100000008732098100,15677.0,1,1,0,1,15677.0,15677.0,2026-07-18,2026-07-18,1,false,false
100000005498992100,100000006707582100,22000.0,1,1,0,1,22000.0,22000.0,2026-07-24,2026-07-24,1,false,false
100000003016635100,100000001684867100,30550.0,1,1,0,1,30550.0,30550.0,2026-07-14,2026-07-14,1,false,false
100000003684369100,100000003366154100,125000.0,1,1,0,1,125000.0,125000.0,2026-07-18,2026-07-18,1,false,false
100000002527114100,100000002214570100,26471.0,1,1,0,1,26471.0,26471.0,2026-07-13,2026-07-13,1,false,false
100000006866783100,100000004664515100,37691.0,1,1,0,1,37691.0,37691.0,2026-07-09,2026-07-09,1,false,false
100000003016635100,100000002938501100,8395.0,1,1,0,1,8395.0,8395.0,2026-07-08,2026-07-08,1,false,false
100000003684369100,100000004509286100,40000.0,1,1,0,1,40000.0,40000.0,2026-07-20,2026-07-20,1,false,false
100000000343175100,100000008728457100,45000.0,1,1,0,1,45000.0,45000.0,2026-07-20,2026-07-20,1,false,false
100000002527114100,100000008671026100,23534.0,1,1,0,1,23534.0,23534.0,2026-07-03,2026-07-03,1,false,false
100000001732159100,100000008314203100,322076.0,9,1,0,0,10000.0,114000.0,2026-07-07,2026-07-21,6,true,true
100000003016635100,100000005958064100,5746.0,1,1,0,1,5746.0,5746.0,2026-07-03,2026-07-03,1,false,false
100000003684369100,100000002188829100,400000.0,1,1,0,1,400000.0,400000.0,2026-07-26,2026-07-26,1,false,false
100000007747786100,100000003158727100,176440.0,1,1,0,1,176440.0,176440.0,2026-07-18,2026-07-18,1,false,false
100000005485830100,100000005056870100,20000.0,1,1,0,1,20000.0,20000.0,2026-07-20,2026-07-20,1,false,false
100000007018630100,100000002371751100,200000.0,5,1,0,1,21000.0,50000.0,2026-07-10,2026-07-12,3,false,false
100000006232815100,100000005669845100,20000.0,1,1,0,1,20000.0,20000.0,2026-07-04,2026-07-04,1,false,false
100000006866783100,100000005584222100,136217.0,3,1,0,1,11719.0,77526.0,2026-07-16,2026-07-16,1,false,false
100000002527114100,100000001697501100,25000.0,1,1,0,1,25000.0,25000.0,2026-07-04,2026-07-04,1,true,false
100000003016635100,100000005539201100,45504.0,1,1,0,1,45504.0,45504.0,2026-07-09,2026-07-09,1,false,false
100000007747786100,100000002921047100,175000.0,1,1,0,1,175000.0,175000.0,2026-07-10,2026-07-10,1,false,false
100000000343175100,100000003014659100,280000.0,1,1,0,1,280000.0,280000.0,2026-07-20,2026-07-20,1,false,false
100000003684369100,100000008556318100,116632.0,1,1,0,1,116632.0,116632.0,2026-07-19,2026-07-19,1,false,false
100000008680731100,100000002603478100,23500.0,1,1,0,1,23500.0,23500.0,2026-07-15,2026-07-15,1,false,false
100000003684369100,100000007274584100,38000.0,1,1,0,1,38000.0,38000.0,2026-07-26,2026-07-26,1,false,false
100000002527114100,100000007938486100,39500.0,1,1,0,1,39500.0,39500.0,2026-07-06,2026-07-06,1,false,false
100000006866783100,100000001530983100,58724.0,1,1,0,1,58724.0,58724.0,2026-07-15,2026-07-15,1,false,false
100000007747786100,100000001929088100,210000.0,1,1,0,1,210000.0,210000.0,2026-07-17,2026-07-17,1,false,false
100000000343175100,100000002957306100,209500.0,1,1,0,1,209500.0,209500.0,2026-07-19,2026-07-19,1,false,false
100000003684369100,100000002480800100,230000.0,1,1,0,1,230000.0,230000.0,2026-07-21,2026-07-21,1,false,false
100000002527114100,100000002243354100,20879.0,1,1,0,1,20879.0,20879.0,2026-07-15,2026-07-15,1,false,false
100000002527114100,100000004783447100,26200.0,1,1,0,1,26200.0,26200.0,2026-07-14,2026-07-14,1,false,false
100000002527114100,100000008680451100,23534.0,1,1,0,1,23534.0,23534.0,2026-07-06,2026-07-06,1,false,false
100000003016635100,100000006952718100,71489.0,1,1,0,1,71489.0,71489.0,2026-07-16,2026-07-16,1,false,false
100000005498992100,100000004403675100,23693.0,1,1,0,1,23693.0,23693.0,2026-07-17,2026-07-17,1,false,false
100000002527114100,100000008745474100,40559.0,1,1,0,1,40559.0,40559.0,2026-07-22,2026-07-22,1,false,false
100000002527114100,100000004841728100,52208.0,1,1,0,1,52208.0,52208.0,2026-07-17,2026-07-17,1,false,false
100000003684369100,100000007129492100,25000.0,1,1,0,1,25000.0,25000.0,2026-07-21,2026-07-21,1,false,false
100000003016635100,100000002991079100,51700.0,1,1,0,1,51700.0,51700.0,2026-07-23,2026-07-23,1,false,false
100000003016635100,100000008486520100,35720.0,2,1,0,1,5170.0,30550.0,2026-07-18,2026-07-18,1,false,false
100000003977183100,100000001960517100,200000.0,1,1,0,1,200000.0,200000.0,2026-07-11,2026-07-11,1,false,false
100000005498992100,100000002981527100,168000.0,1,1,0,1,168000.0,168000.0,2026-07-20,2026-07-20,1,false,false
100000006866783100,100000004622227100,24931.0,1,1,0,1,24931.0,24931.0,2026-07-03,2026-07-03,1,false,false
100000003016635100,100000008723830100,454000.0,1,1,0,1,454000.0,454000.0,2026-07-16,2026-07-16,1,false,false
100000006232815100,100000006734554100,16500.0,1,1,0,1,16500.0,16500.0,2026-07-03,2026-07-03,1,false,false
100000000343175100,100000001463701100,248000.0,1,1,0,1,248000.0,248000.0,2026-07-20,2026-07-20,1,false,false
100000002527114100,100000008672200100,8511.0,1,1,0,1,8511.0,8511.0,2026-07-03,2026-07-03,1,false,false
100000000343175100,100000003115284100,622000.0,3,1,0,1,77000.0,300000.0,2026-07-18,2026-07-19,2,false,false
100000005498992100,100000002784085100,200000.0,1,1,0,1,200000.0,200000.0,2026-07-29,2026-07-29,1,false,false
100000006232815100,100000000607731100,20000.0,1,1,0,1,20000.0,20000.0,2026-07-17,2026-07-17,1,false,false
100000004358004100,100000001696818100,53550.0,1,1,0,1,53550.0,53550.0,2026-07-27,2026-07-27,1,false,false
100000008680731100,100000002973903100,42680.0,1,1,0,1,42680.0,42680.0,2026-07-14,2026-07-14,1,false,false
100000008680731100,100000003239859100,18600.0,1,1,0,1,18600.0,18600.0,2026-07-14,2026-07-14,1,false,false
100000003016635100,100000003057225100,236000.0,1,1,0,1,236000.0,236000.0,2026-07-17,2026-07-17,1,false,false
100000003684369100,100000003131693100,353277.0,1,1,0,1,353277.0,353277.0,2026-07-24,2026-07-24,1,false,false
100000002527114100,100000008722328100,23677.0,1,1,0,1,23677.0,23677.0,2026-07-16,2026-07-16,1,false,false
100000003016635100,100000003900547100,23700.0,1,1,0,1,23700.0,23700.0,2026-07-16,2026-07-16,1,false,false
100000006866783100,100000002750956100,47416.0,1,1,0,1,47416.0,47416.0,2026-07-04,2026-07-04,1,false,false
100000003684369100,100000002847207100,46243.0,1,1,0,1,46243.0,46243.0,2026-07-17,2026-07-17,1,false,false
100000000343175100,100000006445501100,91000.0,1,1,0,1,91000.0,91000.0,2026-07-14,2026-07-14,1,false,false
100000002527114100,100000008691330100,21440.0,1,1,0,1,21440.0,21440.0,2026-07-09,2026-07-09,1,false,false
100000007747786100,100000000274067100,217704.0,1,1,0,1,217704.0,217704.0,2026-07-13,2026-07-13,1,false,false
100000003016635100,100000004559194100,282145.0,6,1,0,1,36660.0,51920.0,2026-07-09,2026-07-14,5,false,false
100000002527114100,100000002982252100,20320.0,1,1,0,1,20320.0,20320.0,2026-07-21,2026-07-21,1,false,false
100000002527114100,100000008782421100,49680.0,1,1,0,1,49680.0,49680.0,2026-07-31,2026-07-31,1,false,false
100000002527114100,100000001870116100,24000.0,1,1,0,1,24000.0,24000.0,2026-07-27,2026-07-27,1,false,false
100000002527114100,100000008776576100,14765.0,1,1,0,1,14765.0,14765.0,2026-07-30,2026-07-30,1,false,false
100000002527114100,100000008679986100,19000.0,1,1,0,1,19000.0,19000.0,2026-07-06,2026-07-06,1,false,false
100000003684369100,100000005074393100,193893.0,1,1,0,1,193893.0,193893.0,2026-07-24,2026-07-24,1,false,false
100000002527114100,100000002992171100,14627.0,1,1,0,1,14627.0,14627.0,2026-07-16,2026-07-16,1,false,false
100000005498992100,100000006972210100,245220.0,2,1,0,1,79520.0,165700.0,2026-07-22,2026-07-24,2,false,false
100000002916006100,100000008516839100,32000.0,1,1,0,0,32000.0,32000.0,2026-07-06,2026-07-06,1,false,true
100000008680731100,100000001074553100,13971.0,1,1,0,1,13971.0,13971.0,2026-07-14,2026-07-14,1,false,false
100000005498992100,100000006443391100,25173.0,1,1,0,1,25173.0,25173.0,2026-07-17,2026-07-17,1,false,false
100000002527114100,100000001111763100,17144.0,1,1,0,1,17144.0,17144.0,2026-07-07,2026-07-07,1,false,false
100000008680731100,100000000922570100,47101.0,1,1,0,1,47101.0,47101.0,2026-07-15,2026-07-15,1,false,false
100000003016635100,100000006658598100,9000.0,1,1,0,1,9000.0,9000.0,2026-07-19,2026-07-19,1,false,false
100000002527114100,100000008717340100,41500.0,1,1,0,1,41500.0,41500.0,2026-07-15,2026-07-15,1,false,false
100000006866783100,100000005844459100,150000.0,1,1,0,1,150000.0,150000.0,2026-07-09,2026-07-09,1,false,false
100000002527114100,100000008661585100,43141.0,1,1,0,1,43141.0,43141.0,2026-07-01,2026-07-01,1,false,false
100000003977183100,100000005778283100,140000.0,1,1,0,1,140000.0,140000.0,2026-07-13,2026-07-13,1,false,false
100000004007116100,100000004005964100,10000.0,1,1,0,1,10000.0,10000.0,2026-07-16,2026-07-16,1,true,false
100000003016635100,100000002861485100,29323.0,1,1,0,1,29323.0,29323.0,2026-07-22,2026-07-22,1,false,false
100000003684369100,100000001746925100,65250.0,1,1,0,1,65250.0,65250.0,2026-07-17,2026-07-17,1,false,false
100000008680731100,100000002757797100,100000.0,1,1,0,1,100000.0,100000.0,2026-07-14,2026-07-14,1,false,false
100000003684369100,100000004315838100,25000.0,1,1,0,1,25000.0,25000.0,2026-07-23,2026-07-23,1,false,false
100000008654653100,100000004019124100,54000.0,1,1,0,0,54000.0,54000.0,2026-07-11,2026-07-11,1,false,true
100000002527114100,100000002858835100,24400.0,1,1,0,1,24400.0,24400.0,2026-07-06,2026-07-06,1,false,false
100000004358004100,100000008094734100,47000.0,1,1,0,1,47000.0,47000.0,2026-07-20,2026-07-20,1,false,false
100000002527114100,100000005961971100,47353.0,1,1,0,1,47353.0,47353.0,2026-07-20,2026-07-20,1,false,false
100000002527114100,100000008717341100,14627.0,1,1,0,1,14627.0,14627.0,2026-07-15,2026-07-15,1,false,false
100000003684369100,100000004480280100,146694.0,1,1,0,1,146694.0,146694.0,2026-07-22,2026-07-22,1,false,false
100000002527114100,100000008470470100,33547.0,1,1,0,1,33547.0,33547.0,2026-07-16,2026-07-16,1,false,false
100000002527114100,100000005228059100,26000.0,1,1,0,1,26000.0,26000.0,2026-07-08,2026-07-08,1,false,false
100000003016635100,100000008003034100,12201.0,1,1,0,1,12201.0,12201.0,2026-07-08,2026-07-08,1,false,false
100000003016635100,100000005505655100,13070.0,1,1,0,1,13070.0,13070.0,2026-07-08,2026-07-08,1,false,false
100000003016635100,100000004741837100,25596.0,1,1,0,1,25596.0,25596.0,2026-07-09,2026-07-09,1,false,false
100000002527114100,100000001103905100,18000.0,1,1,0,1,18000.0,18000.0,2026-07-18,2026-07-18,1,false,false
100000007982728100,100000005316708100,90000.0,1,1,0,1,90000.0,90000.0,2026-07-27,2026-07-27,1,false,false
100000003016635100,100000002592567100,5297.0,1,1,0,1,5297.0,5297.0,2026-07-05,2026-07-05,1,false,false
100000006866783100,100000001363952100,69155.0,1,1,0,1,69155.0,69155.0,2026-07-12,2026-07-12,1,false,false
100000002527114100,100000000978041100,44445.0,1,1,0,1,44445.0,44445.0,2026-07-22,2026-07-22,1,false,false
100000006866783100,100000000961900100,27000.0,2,1,0,1,12000.0,15000.0,2026-07-09,2026-07-14,2,false,false
100000002527114100,100000008696919100,31945.0,1,1,0,1,31945.0,31945.0,2026-07-10,2026-07-10,1,false,false
100000005382566100,100000004041163100,50000.0,1,1,0,0,50000.0,50000.0,2026-07-19,2026-07-19,1,true,true
100000008680731100,100000002671806100,12440.0,1,1,0,1,12440.0,12440.0,2026-07-15,2026-07-15,1,false,false
100000003016635100,100000000706545100,721300.0,6,1,0,1,29200.0,285800.0,2026-07-10,2026-07-18,5,false,false
100000005386383100,100000005382566100,29000.0,1,1,0,0,29000.0,29000.0,2026-07-18,2026-07-18,1,false,true
100000006866783100,100000001660397100,19300.0,1,1,0,1,19300.0,19300.0,2026-07-12,2026-07-12,1,true,false
100000006866783100,100000008686313100,225181.0,4,1,0,1,10341.0,140180.0,2026-07-09,2026-07-15,4,true,false
100000008680731100,100000006008169100,70000.0,1,1,0,1,70000.0,70000.0,2026-07-12,2026-07-12,1,false,false
100000002527114100,100000008716222100,18000.0,1,1,0,1,18000.0,18000.0,2026-07-15,2026-07-15,1,false,false
100000006866783100,100000007639767100,23018.0,1,1,0,1,23018.0,23018.0,2026-07-12,2026-07-12,1,true,false
100000003016635100,100000003042994100,286086.0,3,1,0,1,27700.0,211500.0,2026-07-03,2026-07-23,3,false,false
100000002527114100,100000004058740100,30000.0,1,1,0,1,30000.0,30000.0,2026-07-08,2026-07-08,1,false,false
100000005417257100,100000008673001100,80000.0,1,1,0,0,80000.0,80000.0,2026-07-20,2026-07-20,1,false,true
100000003975102100,100000008650785100,56500.0,1,1,0,0,56500.0,56500.0,2026-07-05,2026-07-05,1,false,true
100000002527114100,100000008716773100,15677.0,1,1,0,1,15677.0,15677.0,2026-07-15,2026-07-15,1,false,false
100000002527114100,100000001716579100,13916.0,1,1,0,1,13916.0,13916.0,2026-07-03,2026-07-03,1,false,false
100000002527114100,100000008782800100,43381.0,1,1,0,1,43381.0,43381.0,2026-07-31,2026-07-31,1,false,false
100000004813068100,100000004784224100,23500.0,2,1,0,1,8500.0,15000.0,2026-07-11,2026-07-12,2,false,false
100000003016635100,100000004408683100,81148.0,2,1,0,1,29702.0,51446.0,2026-07-09,2026-07-14,2,false,false
100000006232815100,100000001380054100,120000.0,1,1,0,1,120000.0,120000.0,2026-07-17,2026-07-17,1,true,false
100000007747786100,100000005473151100,60000.0,2,1,0,1,30000.0,30000.0,2026-07-18,2026-07-18,1,false,false
100000002527114100,100000008741372100,35975.0,1,1,0,1,35975.0,35975.0,2026-07-21,2026-07-21,1,false,false
100000002527114100,100000008749063100,19000.0,1,1,0,1,19000.0,19000.0,2026-07-23,2026-07-23,1,false,false
100000004358004100,100000001477796100,182000.0,1,1,0,1,182000.0,182000.0,2026-07-28,2026-07-28,1,false,false
100000005485830100,100000005807278100,8385.0,1,1,0,1,8385.0,8385.0,2026-07-19,2026-07-19,1,false,false
100000006866783100,100000008686234100,39778.0,1,1,0,1,39778.0,39778.0,2026-07-08,2026-07-08,1,false,false
100000007747786100,100000002591469100,235670.0,1,1,0,1,235670.0,235670.0,2026-07-16,2026-07-16,1,false,false
100000002527114100,100000006030946100,73289.0,1,1,0,1,73289.0,73289.0,2026-07-08,2026-07-08,1,false,false
100000006866783100,100000008443341100,24500.0,1,1,0,1,24500.0,24500.0,2026-07-16,2026-07-16,1,false,false
100000005264990100,100000004744306100,69000.0,1,1,0,1,69000.0,69000.0,2026-07-03,2026-07-03,1,false,false
100000004007116100,100000002731501100,10000.0,1,1,0,1,10000.0,10000.0,2026-07-12,2026-07-12,1,true,false
100000008680731100,100000003123296100,86200.0,2,1,0,1,14000.0,72200.0,2026-07-14,2026-07-14,1,false,false
100000003684369100,100000005852946100,23746.0,1,1,0,1,23746.0,23746.0,2026-07-16,2026-07-16,1,false,false
100000002527114100,100000000703902100,25499.0,1,1,0,1,25499.0,25499.0,2026-07-22,2026-07-22,1,false,false
100000005498992100,100000002750332100,11360.0,1,1,0,1,11360.0,11360.0,2026-07-17,2026-07-17,1,false,false
100000003684369100,100000002621949100,164612.0,1,1,0,1,164612.0,164612.0,2026-07-24,2026-07-24,1,false,false
