gid,handle,functional_role,involvement,archetype,note
100000003517056100,shop_15,consolidator,legit,кафе,принимает оплату от покупателей района
100000006384570100,p01607,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000007124017100,p05505,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000008645727100,p03691,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005138349100,p04401,peripheral,legit,владелец бизнеса,владелец shop_34
100000008559225100,p07700,peripheral,legit,родня,родственник p07701: переводы туда-обратно
100000005021706100,emp_13,distributor,legit,работодатель,склад: платит зарплату 5 сотрудникам
100000006771610100,p01924,peripheral,legit,владелец бизнеса,владелец shop_67
100000008091515100,p01233,consolidator,legit,арендодатель,сдаёт 15 квартир(ы)
100000008248386100,p07250,peripheral,legit,продавец,работает в shop_67
100000004808431100,p03796,peripheral,legit,продавец,работает в shop_67
100000002138384100,p08963,peripheral,legit,продавец,работает в shop_67
100000006113225100,p01321,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006268428100,p02080,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007369288100,shop_26,consolidator,legit,аптека,принимает оплату от покупателей района
